case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,case:applicant_type,case:priority,cost:amount
case_0539,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,normal,0.0
case_0539,review_in_progress,2024-01-08 09:20:23.709433-05:00,reviewer_002,complete,renewal,normal,37.74
case_0539,health_inspection,2024-01-12 13:07:20.888497-05:00,inspector_001,complete,renewal,normal,40.57
case_0539,approved,2024-01-16 09:00:00-05:00,,complete,renewal,normal,0.0
case_0540,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0540,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,high,50.09
case_0540,assigned_to_reviewer,2024-01-05 12:44:57.510675-05:00,,complete,renewal,high,0.0
case_0540,review_in_progress,2024-01-05 13:02:09.053304-05:00,reviewer_004,complete,renewal,high,52.72
case_0540,health_inspection,2024-01-09 09:00:00-05:00,inspector_003,complete,renewal,high,77.09
case_0540,approved,2024-01-12 09:00:00-05:00,,complete,renewal,high,0.0
case_0541,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0541,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,normal,29.54
case_0541,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0541,review_in_progress,2024-01-08 09:17:30.420256-05:00,reviewer_001,complete,existing_business,normal,57.97
case_0541,request_additional_info,2024-01-12 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0541,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0541,review_in_progress,2024-01-18 14:14:55.144106-05:00,reviewer_001,complete,existing_business,normal,45.75
case_0541,health_inspection,2024-01-22 09:00:00-05:00,inspector_002,complete,existing_business,normal,48.94
case_0541,approved,2024-01-29 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0542,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0542,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,normal,54.73
case_0542,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,normal,0.0
case_0542,review_in_progress,2024-01-08 09:15:04.211984-05:00,reviewer_002,complete,new_business,normal,47.97
case_0542,health_inspection,2024-01-12 09:00:00-05:00,inspector_002,complete,new_business,normal,38.35
case_0542,approved,2024-01-16 13:13:11.945861-05:00,,complete,new_business,normal,0.0
case_0543,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,low,0.0
case_0543,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,existing_business,low,38.99
case_0543,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,low,0.0
case_0543,review_in_progress,2024-01-08 09:26:36.730539-05:00,reviewer_002,complete,existing_business,low,46.65
case_0543,health_inspection,2024-01-11 10:22:08.194481-05:00,inspector_003,complete,existing_business,low,43.88
case_0543,approved,2024-01-16 09:00:00-05:00,,complete,existing_business,low,0.0
case_0544,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0544,intake_validation,2024-01-03 15:11:38.402538-05:00,clerk_003,complete,renewal,high,50.25
case_0544,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,high,0.0
case_0544,review_in_progress,2024-01-08 09:18:38.461184-05:00,reviewer_004,complete,renewal,high,30.8
case_0544,health_inspection,2024-01-16 09:00:00-05:00,inspector_003,complete,renewal,high,37.85
case_0544,rejected,2024-01-22 09:00:00-05:00,,complete,renewal,high,0.0
case_0545,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0545,intake_validation,2024-01-03 10:13:51.159680-05:00,clerk_003,complete,renewal,high,48.66
case_0545,assigned_to_reviewer,2024-01-05 12:52:17.593216-05:00,,complete,renewal,high,0.0
case_0545,review_in_progress,2024-01-05 13:21:14.487804-05:00,reviewer_001,complete,renewal,high,77.93
case_0545,health_inspection,2024-01-08 09:00:00-05:00,inspector_003,complete,renewal,high,38.24
case_0545,approved,2024-01-10 09:00:00-05:00,,complete,renewal,high,0.0
case_0546,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0546,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,new_business,low,56.53
case_0546,assigned_to_reviewer,2024-01-05 16:23:39.138869-05:00,,complete,new_business,low,0.0
case_0546,review_in_progress,2024-01-05 16:52:09.274260-05:00,reviewer_002,complete,new_business,low,62.66
case_0546,health_inspection,2024-01-16 09:00:00-05:00,inspector_003,complete,new_business,low,37.98
case_0546,approved,2024-01-19 09:00:00-05:00,,complete,new_business,low,0.0
case_0547,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0547,intake_validation,2024-01-03 10:59:20.691541-05:00,clerk_003,complete,new_business,normal,68.68
case_0547,assigned_to_reviewer,2024-01-05 10:38:10.347866-05:00,,complete,new_business,normal,0.0
case_0547,review_in_progress,2024-01-05 11:03:34.009696-05:00,reviewer_004,complete,new_business,normal,51.0
case_0547,health_inspection,2024-01-08 09:00:00-05:00,inspector_003,complete,new_business,normal,34.72
case_0547,approved,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0548,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0548,intake_validation,2024-01-03 09:56:04.610193-05:00,clerk_003,complete,new_business,high,66.95
case_0548,assigned_to_reviewer,2024-01-05 15:25:26.595781-05:00,,complete,new_business,high,0.0
case_0548,review_in_progress,2024-01-05 15:35:31.301304-05:00,reviewer_004,complete,new_business,high,65.7
case_0548,request_additional_info,2024-01-10 09:00:00-05:00,,complete,new_business,high,0.0
case_0548,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,new_business,high,0.0
case_0548,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_003,complete,new_business,high,62.59
case_0548,request_additional_info,2024-01-23 11:23:45.154774-05:00,,complete,new_business,high,0.0
case_0548,applicant_provided_info,2024-01-29 09:00:00-05:00,,complete,new_business,high,0.0
case_0548,review_in_progress,2024-02-01 09:00:00-05:00,reviewer_003,complete,new_business,high,55.23
case_0548,request_additional_info,2024-02-05 09:00:00-05:00,,complete,new_business,high,0.0
case_0548,applicant_provided_info,2024-02-09 09:00:00-05:00,,complete,new_business,high,0.0
case_0548,review_in_progress,2024-02-12 09:00:00-05:00,reviewer_002,complete,new_business,high,36.86
case_0548,health_inspection,2024-02-16 09:00:00-05:00,inspector_001,complete,new_business,high,67.53
case_0548,approved,2024-02-20 09:00:00-05:00,,complete,new_business,high,0.0
case_0549,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,low,0.0
case_0549,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,renewal,low,59.56
case_0549,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,renewal,low,0.0
case_0549,review_in_progress,2024-01-08 09:28:37.313372-05:00,reviewer_003,complete,renewal,low,59.51
case_0549,health_inspection,2024-01-12 09:00:00-05:00,inspector_001,complete,renewal,low,46.06
case_0549,rejected,2024-01-16 09:00:00-05:00,,complete,renewal,low,0.0
case_0550,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,low,0.0
case_0550,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,low,46.43
case_0550,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,low,0.0
case_0550,review_in_progress,2024-01-08 09:13:33.295265-05:00,reviewer_003,complete,existing_business,low,57.17
case_0550,request_additional_info,2024-01-12 11:36:55.775293-05:00,,complete,existing_business,low,0.0
case_0550,applicant_provided_info,2024-01-19 09:00:00-05:00,,complete,existing_business,low,0.0
case_0550,review_in_progress,2024-01-22 09:00:00-05:00,reviewer_001,complete,existing_business,low,58.3
case_0550,request_additional_info,2024-01-25 09:00:00-05:00,,complete,existing_business,low,0.0
case_0550,applicant_provided_info,2024-01-30 16:47:34.627687-05:00,,complete,existing_business,low,0.0
case_0550,review_in_progress,2024-02-02 11:17:36.926668-05:00,reviewer_003,complete,existing_business,low,42.61
case_0550,health_inspection,2024-02-07 09:00:00-05:00,inspector_002,complete,existing_business,low,57.96
case_0550,approved,2024-02-12 09:00:00-05:00,,complete,existing_business,low,0.0
case_0551,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0551,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,existing_business,normal,34.21
case_0551,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0551,review_in_progress,2024-01-08 09:25:12.402403-05:00,reviewer_003,complete,existing_business,normal,32.15
case_0551,health_inspection,2024-01-12 15:50:08.913695-05:00,inspector_002,complete,existing_business,normal,44.55
case_0551,approved,2024-01-19 09:00:00-05:00,,complete,existing_business,normal,0.0
case_0552,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,high,0.0
case_0552,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,high,36.22
case_0552,assigned_to_reviewer,2024-01-05 16:11:53.250940-05:00,,complete,renewal,high,0.0
case_0552,review_in_progress,2024-01-05 16:23:23.691952-05:00,reviewer_002,complete,renewal,high,41.14
case_0552,health_inspection,2024-01-09 15:29:38.759664-05:00,inspector_003,complete,renewal,high,35.67
case_0552,approved,2024-01-16 09:00:00-05:00,,complete,renewal,high,0.0
case_0553,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,high,0.0
case_0553,intake_validation,2024-01-04 09:00:00-05:00,clerk_003,complete,existing_business,high,54.73
case_0553,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,high,0.0
case_0553,review_in_progress,2024-01-08 09:20:24.352763-05:00,reviewer_004,complete,existing_business,high,55.03
case_0553,health_inspection,2024-01-11 09:00:00-05:00,inspector_003,complete,existing_business,high,71.49
case_0553,approved,2024-01-16 09:00:00-05:00,,complete,existing_business,high,0.0
case_0554,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0554,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,normal,67.1
case_0554,assigned_to_reviewer,2024-01-05 14:34:22.980515-05:00,,complete,new_business,normal,0.0
case_0554,review_in_progress,2024-01-05 14:50:21.409447-05:00,reviewer_002,complete,new_business,normal,68.18
case_0554,request_additional_info,2024-01-08 13:05:07.478308-05:00,,complete,new_business,normal,0.0
case_0554,applicant_provided_info,2024-01-11 09:39:08.350969-05:00,,complete,new_business,normal,0.0
case_0554,review_in_progress,2024-01-16 09:00:00-05:00,reviewer_004,complete,new_business,normal,70.54
case_0554,request_additional_info,2024-01-18 11:17:58.298321-05:00,,complete,new_business,normal,0.0
case_0554,withdrawn,2024-01-24 09:00:00-05:00,,complete,new_business,normal,0.0
case_0555,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,low,0.0
case_0555,intake_validation,2024-01-03 11:54:52.333353-05:00,clerk_003,complete,existing_business,low,29.0
case_0555,assigned_to_reviewer,2024-01-05 10:14:55.693996-05:00,,complete,existing_business,low,0.0
case_0555,review_in_progress,2024-01-05 10:27:36.446812-05:00,reviewer_004,complete,existing_business,low,41.02
case_0555,request_additional_info,2024-01-08 12:17:07.555487-05:00,,complete,existing_business,low,0.0
case_0555,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,existing_business,low,0.0
case_0555,review_in_progress,2024-01-19 09:00:00-05:00,reviewer_004,complete,existing_business,low,61.84
case_0555,health_inspection,2024-01-22 09:00:00-05:00,inspector_002,complete,existing_business,low,65.84
case_0555,approved,2024-01-29 11:23:55.045350-05:00,,complete,existing_business,low,0.0
case_0556,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0556,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,new_business,normal,93.3
case_0556,assigned_to_reviewer,2024-01-05 11:51:57.185645-05:00,,complete,new_business,normal,0.0
case_0556,review_in_progress,2024-01-05 12:15:53.923099-05:00,reviewer_004,complete,new_business,normal,53.19
case_0556,request_additional_info,2024-01-11 09:00:00-05:00,,complete,new_business,normal,0.0
case_0556,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,new_business,normal,0.0
case_0556,review_in_progress,2024-01-18 13:46:43.369911-05:00,reviewer_002,complete,new_business,normal,71.71
case_0556,health_inspection,2024-01-22 09:00:00-05:00,inspector_003,complete,new_business,normal,40.76
case_0556,rejected,2024-01-29 09:00:00-05:00,,complete,new_business,normal,0.0
case_0557,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,high,0.0
case_0557,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,existing_business,high,37.5
case_0557,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,high,0.0
case_0557,review_in_progress,2024-01-08 09:14:10.612798-05:00,reviewer_001,complete,existing_business,high,56.68
case_0557,health_inspection,2024-01-10 12:09:11.441700-05:00,inspector_003,complete,existing_business,high,38.73
case_0557,rejected,2024-01-12 09:00:00-05:00,,complete,existing_business,high,0.0
case_0558,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,normal,0.0
case_0558,intake_validation,2024-01-03 12:40:22.376098-05:00,clerk_002,complete,new_business,normal,66.48
case_0558,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,new_business,normal,0.0
case_0558,review_in_progress,2024-01-05 09:06:32.734419-05:00,reviewer_002,complete,new_business,normal,58.32
case_0558,request_additional_info,2024-01-12 09:00:00-05:00,,complete,new_business,normal,0.0
case_0558,applicant_provided_info,2024-01-17 09:00:00-05:00,,complete,new_business,normal,0.0
case_0558,review_in_progress,2024-01-22 09:00:00-05:00,reviewer_002,complete,new_business,normal,34.22
case_0558,request_additional_info,2024-01-25 12:45:23.694373-05:00,,complete,new_business,normal,0.0
case_0558,applicant_provided_info,2024-01-29 09:00:00-05:00,,complete,new_business,normal,0.0
case_0558,review_in_progress,2024-02-01 09:00:00-05:00,reviewer_003,complete,new_business,normal,77.16
case_0558,health_inspection,2024-02-06 09:00:00-05:00,inspector_002,complete,new_business,normal,45.4
case_0558,rejected,2024-02-12 09:00:00-05:00,,complete,new_business,normal,0.0
case_0559,submitted,2024-01-02 09:00:00-05:00,,complete,renewal,low,0.0
case_0559,intake_validation,2024-01-04 09:00:00-05:00,clerk_001,complete,renewal,low,38.27
case_0559,assigned_to_reviewer,2024-01-05 09:00:00-05:00,,complete,renewal,low,0.0
case_0559,review_in_progress,2024-01-05 09:20:07.158133-05:00,reviewer_002,complete,renewal,low,36.07
case_0559,request_additional_info,2024-01-10 09:00:00-05:00,,complete,renewal,low,0.0
case_0559,applicant_provided_info,2024-01-16 09:00:00-05:00,,complete,renewal,low,0.0
case_0559,review_in_progress,2024-01-18 10:58:05.567093-05:00,reviewer_003,complete,renewal,low,52.73
case_0559,request_additional_info,2024-01-22 09:00:00-05:00,,complete,renewal,low,0.0
case_0559,applicant_provided_info,2024-01-23 11:25:32.702307-05:00,,complete,renewal,low,0.0
case_0559,review_in_progress,2024-01-26 09:00:00-05:00,reviewer_004,complete,renewal,low,61.74
case_0559,health_inspection,2024-01-31 09:00:00-05:00,inspector_001,complete,renewal,low,36.48
case_0559,approved,2024-02-06 09:00:00-05:00,,complete,renewal,low,0.0
case_0560,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,low,0.0
case_0560,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,low,41.47
case_0560,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,low,0.0
case_0560,review_in_progress,2024-01-08 09:11:58.604174-05:00,reviewer_001,complete,new_business,low,62.67
case_0560,health_inspection,2024-01-10 16:47:29.379145-05:00,inspector_003,complete,new_business,low,41.9
case_0560,approved,2024-01-16 09:00:00-05:00,,complete,new_business,low,0.0
case_0561,submitted,2024-01-02 09:00:00-05:00,,complete,existing_business,low,0.0
case_0561,intake_validation,2024-01-03 12:10:43.556814-05:00,clerk_003,complete,existing_business,low,55.46
case_0561,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,existing_business,low,0.0
case_0561,review_in_progress,2024-01-08 09:09:11.465381-05:00,reviewer_004,complete,existing_business,low,30.56
case_0561,health_inspection,2024-01-16 09:00:00-05:00,inspector_001,complete,existing_business,low,40.16
case_0561,approved,2024-01-18 09:00:00-05:00,,complete,existing_business,low,0.0
case_0562,submitted,2024-01-02 09:00:00-05:00,,complete,new_business,high,0.0
case_0562,intake_validation,2024-01-04 09:00:00-05:00,clerk_002,complete,new_business,high,40.57
case_0562,assigned_to_reviewer,2024-01-08 09:00:00-05:00,,complete,new_business,high,0.0
case_0562,review_in_progress,2024-01-08 09:26:52.729547-05:00,reviewer_003,complete,new_business,high,53.5
case_0562,health_inspection,2024-01-12 09:00:00-05:00,inspector_001,complete,new_business,high,41.95
case_0562,approved,2024-01-18 09:00:00-05:00,,complete,new_business,high,0.0
